id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,pendidikan,jumlah_pengangguran,satuan,tahun
1203,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMP,21525.0,ORANG,2021
1204,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMA (UMUM),22716.0,ORANG,2021
1205,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMA (KEJURUAN),31088.0,ORANG,2021
1206,32,JAWA BARAT,3209,KABUPATEN CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1861.0,ORANG,2021
1207,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SD KE BAWAH,10628.0,ORANG,2021
1208,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMP,9796.0,ORANG,2021
1209,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMA (UMUM),6942.0,ORANG,2021
1210,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMA (KEJURUAN),7892.0,ORANG,2021
1211,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1924.0,ORANG,2021
1212,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SD KE BAWAH,8867.0,ORANG,2021
1213,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMP,12676.0,ORANG,2021
1214,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMA (UMUM),13830.0,ORANG,2021
1215,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMA (KEJURUAN),19925.0,ORANG,2021
1216,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3472.0,ORANG,2021
1217,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SD KE BAWAH,33691.0,ORANG,2021
1218,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMP,11853.0,ORANG,2021
1219,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMA (UMUM),12221.0,ORANG,2021
1220,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMA (KEJURUAN),21476.0,ORANG,2021
1221,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,0.0,ORANG,2021
1222,32,JAWA BARAT,3213,KABUPATEN SUBANG,SD KE BAWAH,20910.0,ORANG,2021
1223,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMP,18226.0,ORANG,2021
1224,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMA (UMUM),19158.0,ORANG,2021
1225,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMA (KEJURUAN),19417.0,ORANG,2021
1226,32,JAWA BARAT,3213,KABUPATEN SUBANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4962.0,ORANG,2021
1227,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SD KE BAWAH,14094.0,ORANG,2021
1228,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMP,7937.0,ORANG,2021
1229,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMA (UMUM),10560.0,ORANG,2021
1230,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMA (KEJURUAN),12434.0,ORANG,2021
1231,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1902.0,ORANG,2021
1232,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SD KE BAWAH,29578.0,ORANG,2021
1233,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMP,17364.0,ORANG,2021
1234,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMA (UMUM),40207.0,ORANG,2021
1235,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMA (KEJURUAN),44738.0,ORANG,2021
1236,32,JAWA BARAT,3215,KABUPATEN KARAWANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5525.0,ORANG,2021
1237,32,JAWA BARAT,3216,KABUPATEN BEKASI,SD KE BAWAH,16392.0,ORANG,2021
1238,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMP,27491.0,ORANG,2021
1239,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMA (UMUM),42418.0,ORANG,2021
1240,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMA (KEJURUAN),85519.0,ORANG,2021
1241,32,JAWA BARAT,3216,KABUPATEN BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,25327.0,ORANG,2021
1242,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SD KE BAWAH,22191.0,ORANG,2021
1243,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMP,18540.0,ORANG,2021
1244,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMA (UMUM),28826.0,ORANG,2021
1245,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMA (KEJURUAN),13456.0,ORANG,2021
1246,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6189.0,ORANG,2021
1247,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SD KE BAWAH,1409.0,ORANG,2021
1248,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMP,1775.0,ORANG,2021
1249,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMA (UMUM),1974.0,ORANG,2021
1250,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMA (KEJURUAN),2535.0,ORANG,2021
1251,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,146.0,ORANG,2021
1252,32,JAWA BARAT,3271,KOTA BOGOR,SD KE BAWAH,10786.0,ORANG,2021
1253,32,JAWA BARAT,3271,KOTA BOGOR,SMP,10139.0,ORANG,2021
1254,32,JAWA BARAT,3271,KOTA BOGOR,SMA (UMUM),15759.0,ORANG,2021
1255,32,JAWA BARAT,3271,KOTA BOGOR,SMA (KEJURUAN),23089.0,ORANG,2021
1256,32,JAWA BARAT,3271,KOTA BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2585.0,ORANG,2021
1257,32,JAWA BARAT,3272,KOTA SUKABUMI,SD KE BAWAH,2181.0,ORANG,2021
1258,32,JAWA BARAT,3272,KOTA SUKABUMI,SMP,2472.0,ORANG,2021
1259,32,JAWA BARAT,3272,KOTA SUKABUMI,SMA (UMUM),5818.0,ORANG,2021
1260,32,JAWA BARAT,3272,KOTA SUKABUMI,SMA (KEJURUAN),3554.0,ORANG,2021
1261,32,JAWA BARAT,3272,KOTA SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1494.0,ORANG,2021
1262,32,JAWA BARAT,3273,KOTA BANDUNG,SD KE BAWAH,18581.0,ORANG,2021
1263,32,JAWA BARAT,3273,KOTA BANDUNG,SMP,28379.0,ORANG,2021
1264,32,JAWA BARAT,3273,KOTA BANDUNG,SMA (UMUM),41386.0,ORANG,2021
1265,32,JAWA BARAT,3273,KOTA BANDUNG,SMA (KEJURUAN),36965.0,ORANG,2021
1266,32,JAWA BARAT,3273,KOTA BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,28194.0,ORANG,2021
1267,32,JAWA BARAT,3274,KOTA CIREBON,SD KE BAWAH,2295.0,ORANG,2021
1268,32,JAWA BARAT,3274,KOTA CIREBON,SMP,3667.0,ORANG,2021
1269,32,JAWA BARAT,3274,KOTA CIREBON,SMA (UMUM),3578.0,ORANG,2021
1270,32,JAWA BARAT,3274,KOTA CIREBON,SMA (KEJURUAN),4429.0,ORANG,2021
1271,32,JAWA BARAT,3274,KOTA CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2432.0,ORANG,2021
1272,32,JAWA BARAT,3275,KOTA BEKASI,SD KE BAWAH,15334.0,ORANG,2021
1273,32,JAWA BARAT,3275,KOTA BEKASI,SMP,12077.0,ORANG,2021
1274,32,JAWA BARAT,3275,KOTA BEKASI,SMA (UMUM),40548.0,ORANG,2021
1275,32,JAWA BARAT,3275,KOTA BEKASI,SMA (KEJURUAN),56194.0,ORANG,2021
1276,32,JAWA BARAT,3275,KOTA BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,43821.0,ORANG,2021
1277,32,JAWA BARAT,3276,KOTA DEPOK,SD KE BAWAH,13084.0,ORANG,2021
1278,32,JAWA BARAT,3276,KOTA DEPOK,SMP,9211.0,ORANG,2021
1279,32,JAWA BARAT,3276,KOTA DEPOK,SMA (UMUM),31470.0,ORANG,2021
1280,32,JAWA BARAT,3276,KOTA DEPOK,SMA (KEJURUAN),47534.0,ORANG,2021
1281,32,JAWA BARAT,3276,KOTA DEPOK,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,16517.0,ORANG,2021
1282,32,JAWA BARAT,3277,KOTA CIMAHI,SD KE BAWAH,2654.0,ORANG,2021
1283,32,JAWA BARAT,3277,KOTA CIMAHI,SMP,6409.0,ORANG,2021
1284,32,JAWA BARAT,3277,KOTA CIMAHI,SMA (UMUM),8486.0,ORANG,2021
1285,32,JAWA BARAT,3277,KOTA CIMAHI,SMA (KEJURUAN),15220.0,ORANG,2021
1286,32,JAWA BARAT,3277,KOTA CIMAHI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5424.0,ORANG,2021
1287,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SD KE BAWAH,7195.0,ORANG,2021
1288,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMP,3832.0,ORANG,2021
1289,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMA (UMUM),6207.0,ORANG,2021
1290,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMA (KEJURUAN),6385.0,ORANG,2021
1291,32,JAWA BARAT,3278,KOTA TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2617.0,ORANG,2021
1292,32,JAWA BARAT,3279,KOTA BANJAR,SD KE BAWAH,1280.0,ORANG,2021
1293,32,JAWA BARAT,3279,KOTA BANJAR,SMP,739.0,ORANG,2021
1294,32,JAWA BARAT,3279,KOTA BANJAR,SMA (UMUM),924.0,ORANG,2021
1295,32,JAWA BARAT,3279,KOTA BANJAR,SMA (KEJURUAN),2517.0,ORANG,2021
1296,32,JAWA BARAT,3279,KOTA BANJAR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,287.0,ORANG,2021
1297,32,JAWA BARAT,3201,KABUPATEN BOGOR,SD KE BAWAH,105933.0,ORANG,2022
1298,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMP,63193.0,ORANG,2022
1299,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMA (UMUM),61156.0,ORANG,2022
1300,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMA (KEJURUAN),66724.0,ORANG,2022
1301,32,JAWA BARAT,3201,KABUPATEN BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,11159.0,ORANG,2022
1302,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SD KE BAWAH,29693.0,ORANG,2022
1303,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMP,21204.0,ORANG,2022
1304,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMA (UMUM),31176.0,ORANG,2022
1305,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMA (KEJURUAN),20069.0,ORANG,2022
1306,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,0.0,ORANG,2022
1307,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SD KE BAWAH,47812.0,ORANG,2022
1308,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMP,22474.0,ORANG,2022
1309,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMA (UMUM),18237.0,ORANG,2022
1310,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMA (KEJURUAN),13513.0,ORANG,2022
1311,32,JAWA BARAT,3203,KABUPATEN CIANJUR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,767.0,ORANG,2022
1312,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SD KE BAWAH,15497.0,ORANG,2022
1313,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMP,21894.0,ORANG,2022
1314,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMA (UMUM),46843.0,ORANG,2022
1315,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMA (KEJURUAN),30251.0,ORANG,2022
1316,32,JAWA BARAT,3204,KABUPATEN BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,11804.0,ORANG,2022
1317,32,JAWA BARAT,3205,KABUPATEN GARUT,SD KE BAWAH,27216.0,ORANG,2022
1318,32,JAWA BARAT,3205,KABUPATEN GARUT,SMP,31534.0,ORANG,2022
1319,32,JAWA BARAT,3205,KABUPATEN GARUT,SMA (UMUM),28811.0,ORANG,2022
1320,32,JAWA BARAT,3205,KABUPATEN GARUT,SMA (KEJURUAN),12534.0,ORANG,2022
1321,32,JAWA BARAT,3205,KABUPATEN GARUT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1040.0,ORANG,2022
1322,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SD KE BAWAH,9508.0,ORANG,2022
1323,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMP,3459.0,ORANG,2022
1324,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMA (UMUM),11719.0,ORANG,2022
1325,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMA (KEJURUAN),14561.0,ORANG,2022
1326,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,0.0,ORANG,2022
1327,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SD KE BAWAH,1223.0,ORANG,2022
1328,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMP,6704.0,ORANG,2022
1329,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMA (UMUM),6248.0,ORANG,2022
1330,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMA (KEJURUAN),7754.0,ORANG,2022
1331,32,JAWA BARAT,3207,KABUPATEN CIAMIS,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2994.0,ORANG,2022
1332,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SD KE BAWAH,15298.0,ORANG,2022
1333,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMP,10341.0,ORANG,2022
1334,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMA (UMUM),11066.0,ORANG,2022
1335,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMA (KEJURUAN),13189.0,ORANG,2022
1336,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2181.0,ORANG,2022
1337,32,JAWA BARAT,3209,KABUPATEN CIREBON,SD KE BAWAH,28951.0,ORANG,2022
1338,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMP,13283.0,ORANG,2022
1339,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMA (UMUM),18977.0,ORANG,2022
1340,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMA (KEJURUAN),23860.0,ORANG,2022
1341,32,JAWA BARAT,3209,KABUPATEN CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5047.0,ORANG,2022
1342,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SD KE BAWAH,8195.0,ORANG,2022
1343,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMP,6374.0,ORANG,2022
1344,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMA (UMUM),4894.0,ORANG,2022
1345,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMA (KEJURUAN),4652.0,ORANG,2022
1346,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2693.0,ORANG,2022
1347,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SD KE BAWAH,15144.0,ORANG,2022
1348,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMP,10160.0,ORANG,2022
1349,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMA (UMUM),9114.0,ORANG,2022
1350,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMA (KEJURUAN),10822.0,ORANG,2022
1351,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1815.0,ORANG,2022
1352,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SD KE BAWAH,11854.0,ORANG,2022
1353,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMP,9048.0,ORANG,2022
1354,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMA (UMUM),18290.0,ORANG,2022
1355,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMA (KEJURUAN),19281.0,ORANG,2022
1356,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3376.0,ORANG,2022
1357,32,JAWA BARAT,3213,KABUPATEN SUBANG,SD KE BAWAH,20788.0,ORANG,2022
1358,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMP,15467.0,ORANG,2022
1359,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMA (UMUM),12162.0,ORANG,2022
1360,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMA (KEJURUAN),17188.0,ORANG,2022
1361,32,JAWA BARAT,3213,KABUPATEN SUBANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1826.0,ORANG,2022
1362,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SD KE BAWAH,12125.0,ORANG,2022
1363,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMP,5031.0,ORANG,2022
1364,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMA (UMUM),7210.0,ORANG,2022
1365,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMA (KEJURUAN),12206.0,ORANG,2022
1366,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4715.0,ORANG,2022
1367,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SD KE BAWAH,26416.0,ORANG,2022
1368,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMP,19158.0,ORANG,2022
1369,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMA (UMUM),25052.0,ORANG,2022
1370,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMA (KEJURUAN),41230.0,ORANG,2022
1371,32,JAWA BARAT,3215,KABUPATEN KARAWANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6152.0,ORANG,2022
1372,32,JAWA BARAT,3216,KABUPATEN BEKASI,SD KE BAWAH,4656.0,ORANG,2022
1373,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMP,9925.0,ORANG,2022
1374,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMA (UMUM),74617.0,ORANG,2022
1375,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMA (KEJURUAN),94209.0,ORANG,2022
1376,32,JAWA BARAT,3216,KABUPATEN BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,23432.0,ORANG,2022
1377,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SD KE BAWAH,37684.0,ORANG,2022
1378,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMP,13066.0,ORANG,2022
1379,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMA (UMUM),14577.0,ORANG,2022
1380,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMA (KEJURUAN),10628.0,ORANG,2022
1381,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2965.0,ORANG,2022
1382,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SD KE BAWAH,142.0,ORANG,2022
1383,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMP,432.0,ORANG,2022
1384,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMA (UMUM),812.0,ORANG,2022
1385,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMA (KEJURUAN),2170.0,ORANG,2022
1386,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,521.0,ORANG,2022
1387,32,JAWA BARAT,3271,KOTA BOGOR,SD KE BAWAH,10163.0,ORANG,2022
1388,32,JAWA BARAT,3271,KOTA BOGOR,SMP,5569.0,ORANG,2022
1389,32,JAWA BARAT,3271,KOTA BOGOR,SMA (UMUM),16012.0,ORANG,2022
1390,32,JAWA BARAT,3271,KOTA BOGOR,SMA (KEJURUAN),21640.0,ORANG,2022
1391,32,JAWA BARAT,3271,KOTA BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6587.0,ORANG,2022
1392,32,JAWA BARAT,3272,KOTA SUKABUMI,SD KE BAWAH,1267.0,ORANG,2022
1393,32,JAWA BARAT,3272,KOTA SUKABUMI,SMP,1484.0,ORANG,2022
1394,32,JAWA BARAT,3272,KOTA SUKABUMI,SMA (UMUM),3206.0,ORANG,2022
1395,32,JAWA BARAT,3272,KOTA SUKABUMI,SMA (KEJURUAN),6901.0,ORANG,2022
1396,32,JAWA BARAT,3272,KOTA SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1238.0,ORANG,2022
1397,32,JAWA BARAT,3273,KOTA BANDUNG,SD KE BAWAH,5886.0,ORANG,2022
1398,32,JAWA BARAT,3273,KOTA BANDUNG,SMP,22413.0,ORANG,2022
1399,32,JAWA BARAT,3273,KOTA BANDUNG,SMA (UMUM),60723.0,ORANG,2022
1400,32,JAWA BARAT,3273,KOTA BANDUNG,SMA (KEJURUAN),28388.0,ORANG,2022
1401,32,JAWA BARAT,3273,KOTA BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,19688.0,ORANG,2022
1402,32,JAWA BARAT,3274,KOTA CIREBON,SD KE BAWAH,2403.0,ORANG,2022
1403,32,JAWA BARAT,3274,KOTA CIREBON,SMP,3341.0,ORANG,2022
1404,32,JAWA BARAT,3274,KOTA CIREBON,SMA (UMUM),4859.0,ORANG,2022
1405,32,JAWA BARAT,3274,KOTA CIREBON,SMA (KEJURUAN),2099.0,ORANG,2022
1406,32,JAWA BARAT,3274,KOTA CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1077.0,ORANG,2022
1407,32,JAWA BARAT,3275,KOTA BEKASI,SD KE BAWAH,2490.0,ORANG,2022
1408,32,JAWA BARAT,3275,KOTA BEKASI,SMP,28081.0,ORANG,2022
1409,32,JAWA BARAT,3275,KOTA BEKASI,SMA (UMUM),38829.0,ORANG,2022
1410,32,JAWA BARAT,3275,KOTA BEKASI,SMA (KEJURUAN),42923.0,ORANG,2022
1411,32,JAWA BARAT,3275,KOTA BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,27999.0,ORANG,2022
1412,32,JAWA BARAT,3276,KOTA DEPOK,SD KE BAWAH,5102.0,ORANG,2022
1413,32,JAWA BARAT,3276,KOTA DEPOK,SMP,11375.0,ORANG,2022
1414,32,JAWA BARAT,3276,KOTA DEPOK,SMA (UMUM),26247.0,ORANG,2022
1415,32,JAWA BARAT,3276,KOTA DEPOK,SMA (KEJURUAN),38314.0,ORANG,2022
1416,32,JAWA BARAT,3276,KOTA DEPOK,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,17388.0,ORANG,2022
1417,32,JAWA BARAT,3277,KOTA CIMAHI,SD KE BAWAH,0.0,ORANG,2022
1418,32,JAWA BARAT,3277,KOTA CIMAHI,SMP,11239.0,ORANG,2022
1419,32,JAWA BARAT,3277,KOTA CIMAHI,SMA (UMUM),8856.0,ORANG,2022
1420,32,JAWA BARAT,3277,KOTA CIMAHI,SMA (KEJURUAN),7499.0,ORANG,2022
1421,32,JAWA BARAT,3277,KOTA CIMAHI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6942.0,ORANG,2022
1422,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SD KE BAWAH,2765.0,ORANG,2022
1423,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMP,3002.0,ORANG,2022
1424,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMA (UMUM),6368.0,ORANG,2022
1425,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMA (KEJURUAN),8324.0,ORANG,2022
1426,32,JAWA BARAT,3278,KOTA TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2505.0,ORANG,2022
1427,32,JAWA BARAT,3279,KOTA BANJAR,SD KE BAWAH,331.0,ORANG,2022
1428,32,JAWA BARAT,3279,KOTA BANJAR,SMP,1169.0,ORANG,2022
1429,32,JAWA BARAT,3279,KOTA BANJAR,SMA (UMUM),1679.0,ORANG,2022
1430,32,JAWA BARAT,3279,KOTA BANJAR,SMA (KEJURUAN),1942.0,ORANG,2022
1431,32,JAWA BARAT,3279,KOTA BANJAR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,122.0,ORANG,2022
1432,32,JAWA BARAT,3201,KABUPATEN BOGOR,SD KE BAWAH,52659.0,ORANG,2023
1433,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMP,39042.0,ORANG,2023
1434,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMA (UMUM),55788.0,ORANG,2023
1435,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMA (KEJURUAN),67286.0,ORANG,2023
1436,32,JAWA BARAT,3201,KABUPATEN BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,16913.0,ORANG,2023
1437,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SD KE BAWAH,17600.0,ORANG,2023
1438,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMP,23978.0,ORANG,2023
1439,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMA (UMUM),34057.0,ORANG,2023
1440,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMA (KEJURUAN),24660.0,ORANG,2023
1441,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5934.0,ORANG,2023
1442,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SD KE BAWAH,27004.0,ORANG,2023
1443,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMP,23697.0,ORANG,2023
1444,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMA (UMUM),31909.0,ORANG,2023
1445,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMA (KEJURUAN),22581.0,ORANG,2023
1446,32,JAWA BARAT,3203,KABUPATEN CIANJUR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2024.0,ORANG,2023
1447,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SD KE BAWAH,24585.0,ORANG,2023
1448,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMP,22035.0,ORANG,2023
1449,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMA (UMUM),43077.0,ORANG,2023
